id,created_at,text,retweet_count,favorite_count
846775676799795200,Tue Mar 28 17:27:08 +0000 2017,RT @TheSunTV: Kerry Katona opens up about depression and confides in fans ‘I get hurt real easily’ https://t.co/3BggNM5ZTV,2,0
846775398482497536,Tue Mar 28 17:26:01 +0000 2017,Machete-wielding man squares off against man who uses passer-by as a human shield during car park bust up… https://t.co/18kGq06y52,3,2
846774514876923905,Tue Mar 28 17:22:31 +0000 2017,Customers left outraged after making shock discovery in shopping centre toilets https://t.co/OZVKOx300F https://t.co/yAd6S3a8Io,2,3
846774398728241152,Tue Mar 28 17:22:03 +0000 2017,Couple caged after 10-week-old baby discovered suffering 15 fractures https://t.co/UjD1hCo2SX https://t.co/i9q670IYda,2,6
846773315024965632,Tue Mar 28 17:17:45 +0000 2017,RT @SunVideo: Frances Cappucini’s husband speaks for first time since wife died in botched caesarean https://t.co/5oPHdxjBvo,4,0
846773263359492096,Tue Mar 28 17:17:32 +0000 2017,RT @TheSunShowbiz: Jade Goody’s mum Jackiey Budden reveals her son Freddie watches her workout DVD to feel close her https://t.co/xNXs0NfD9W,3,0
846773242346000384,Tue Mar 28 17:17:27 +0000 2017,#Towie's James Lock snapped giving his girlfriend Yazmin Oukhellou a RING https://t.co/IV6scWbW1R,0,2
846772425094283271,Tue Mar 28 17:14:13 +0000 2017,RT @SunSport: Fancy going to see Arsenal take on Manchester City in the Premier League on Sunday? Step right this way! https://t.co/Gg3fIXJ…,2,0
846772382090055680,Tue Mar 28 17:14:02 +0000 2017,EXCLUSIVE: @Harry_Styles' solo career plans revealed - here's where he's doing his first performance… https://t.co/2UmcsCju87,1,8
846771872662523904,Tue Mar 28 17:12:01 +0000 2017,Russia fears Donald Trump will launch surprise nuclear attack https://t.co/mvuxMJqWtV https://t.co/eaLOMuLcvy,2,4
846770905585979396,Tue Mar 28 17:08:10 +0000 2017,RT @danwootton: All systems go for Harry Styles and his solo career. His first live performance confirmed for huge US show #SNL https://t.c…,10,0
846770872572674050,Tue Mar 28 17:08:02 +0000 2017,Respectable-looking 'undercover officer' mocked for asking bloke where he can buy drugs https://t.co/dRE203k1Qa https://t.co/SG95eaNlWE,1,2
846770867661082624,Tue Mar 28 17:08:01 +0000 2017,RT @TheSunShowbiz: First look at Alicia Vikander in Tomb Raider remake as she takes over from Angelina Jolie https://t.co/uVHfEziOHI,1,0
846769469041131520,Tue Mar 28 17:02:28 +0000 2017,RT @TheSunFootball: Extraordinary pictures as 100000 fans climb pylons and barriers to see Iran take on China https://t.co/IwUVAUFMIC http…,5,0
846769356457562114,Tue Mar 28 17:02:01 +0000 2017,Dad takes to internet to ask why he keeps getting bullied for his baby's name https://t.co/6JArUMWHf5 https://t.co/IytLrdvrPX,1,2
846769107726938113,Tue Mar 28 17:01:02 +0000 2017,EXCLUSIVE: Pals slam ‘cruel’ petition calling for the McCanns to be charged with child neglect… https://t.co/qHqey3crQy,4,10
846768144739958784,Tue Mar 28 16:57:12 +0000 2017,#Corrie's Bill Roache has some VERY alternative views on life after death https://t.co/j0y5rLMFzR https://t.co/GSXasPK27h,4,5
846767849079275520,Tue Mar 28 16:56:02 +0000 2017,Do you know the signs of bowel cancer? Here's how you can learn the signs https://t.co/vFqbWVrrD3 https://t.co/KhtwF2DEN0,12,13
846767231333732353,Tue Mar 28 16:53:34 +0000 2017,REVEALED: The new Samsung Galaxy S8 emojis https://t.co/jN0iaf7sSJ https://t.co/5zHXA0ZhF2,3,6
846766844388261888,Tue Mar 28 16:52:02 +0000 2017,Can you spot the hidden hare? https://t.co/h1WtqXICXh https://t.co/UgfmJlQGA2,4,5
846765595567820800,Tue Mar 28 16:47:04 +0000 2017,RT @TheSunTV: Holby City’s Selena gets thank-you letter from the recipient saved by her daughter Elinor’s organs https://t.co/qfmJnGEJkF,3,0
846765577628778496,Tue Mar 28 16:47:00 +0000 2017,RT @TheSunShowbiz: This Morning viewers brought to tears as they praise Jeff Brazier for advising callers facing grief during phone in http…,4,0
846765053126873088,Tue Mar 28 16:44:55 +0000 2017,RT @TheSunFootball: Another 'Wenger Out' banner makes an appearance - in one of the most peculiar places yet https://t.co/TRyxrOVNje https:…,3,0
846764325922635776,Tue Mar 28 16:42:02 +0000 2017,Jade Goody’s mum reveals how she keeps her memory alive for her sons https://t.co/6WL0iJrQCg https://t.co/7p885pXckJ,0,10
846763161386700802,Tue Mar 28 16:37:24 +0000 2017,RT @TheSunShowbiz: Marnie Simpson ‘found it hard to see Aaron Chalmers getting with other people’ in the Geordie Shore house https://t.co/2…,2,0
846762336740425728,Tue Mar 28 16:34:07 +0000 2017,RT @TheSunFootball: Bastian Schweinsteiger posts plane selfie as former Man United midfielder heads to Chicago Fire https://t.co/WM7Efdspoc…,12,0
846762313931743232,Tue Mar 28 16:34:02 +0000 2017,What happens when #Brexit is triggered tomorrow? Here's everything you need to know https://t.co/qvU1DBaYC9 https://t.co/zKY31DpD3P,7,11
846761808618815490,Tue Mar 28 16:32:01 +0000 2017,94 and still working at McDonald’s after 44 years https://t.co/YiJtgeFzQW https://t.co/TYwLt6S8RF,7,20
846761338219171845,Tue Mar 28 16:30:09 +0000 2017,Mum left 'unwell' after buying reduced stock from One Stop shop https://t.co/ErJ2uV4YsZ https://t.co/lkPvnvOTHk,2,2
846759289607901185,Tue Mar 28 16:22:01 +0000 2017,Samsung to sell recycled Note 7 phones which were recalled after devices burst into flames https://t.co/Mxy1fMNfXc https://t.co/0KecZavWih,4,4
846758675549229057,Tue Mar 28 16:19:34 +0000 2017,Scottish Parliament back Nicola Sturgeon's call for a second referendum https://t.co/0iAtCpjAL1 https://t.co/QVuHe0z5zs,12,6
846757428578390016,Tue Mar 28 16:14:37 +0000 2017,RT @TheSunFootball: Man United star part of Real Madrid's four-man summer shortlist for reinforcements  https://t.co/itKQ3yOr40 https://t.c…,6,0
846756774933925888,Tue Mar 28 16:12:01 +0000 2017,Schoolboy stabbed girlfriend to death after taking ‘some drug that made him crazy’ https://t.co/hZwWvBejgU https://t.co/ibmeO6skmH,6,5
846754260515721219,Tue Mar 28 16:02:02 +0000 2017,How to spot a fake one pound coin https://t.co/pl1CkAAPKm https://t.co/qFwnvYpCAH,5,4
846753761334874114,Tue Mar 28 16:00:03 +0000 2017,RT @SunSport: Read the emotional letter two children wrote to ‘the best soccer player’ Seamus Coleman after breaking his leg https://t.co/o…,3,0
846752037849190401,Tue Mar 28 15:53:12 +0000 2017,White House bomb scare evacuation ‘after man approaches building claiming to have explosives’… https://t.co/HNnye6ZU5p,6,0
846751743107043328,Tue Mar 28 15:52:02 +0000 2017,This crazy #Corrie fan theory about who tried to kill Ken Barlow will shock you https://t.co/1CsZLnVNX1 https://t.co/M8k6bD5rqd,3,0
846749276709535744,Tue Mar 28 15:42:14 +0000 2017,RT @TheSunFootball: Liverpool midfielder Adam Lallana ruled out for four weeks after picking up thigh injury on England duty https://t.co/s…,30,0
846749225635467264,Tue Mar 28 15:42:01 +0000 2017,Heartbroken husband whose wife died in botched caesarean slams hospital https://t.co/MIGWKGUdAU https://t.co/k3qim0MwUB,3,4
846814171341754368,Tue Mar 28 20:00:06 +0000 2017,One of the world’s largest and purest gold coins worth an estimated £3.6 million was stolen by thieves yesterday… https://t.co/Qvjig15eZc,8,5
846809118027460608,Tue Mar 28 19:40:01 +0000 2017,Holidaymakers are returning to Egypt and Turkey say Thomas Cook after a difficult 2016 and further price cuts… https://t.co/R0WGSOjjw5,2,5
846804084304887809,Tue Mar 28 19:20:01 +0000 2017,The dress code for flying is a fraught business but these useful tips may get you your next upgrade… https://t.co/IVZYaAF6yF,4,6
846799068386906112,Tue Mar 28 19:00:05 +0000 2017,A German tourist was killed and a man critically injured after a tropical cyclone slammed into northern Australia… https://t.co/HcoJFLMhML,5,2
846794019879432193,Tue Mar 28 18:40:01 +0000 2017,A paratrooper donated his frostbitten toes to @NAM_London after he lost them during an expedition to Mount Everest… https://t.co/l6ZxYl9oJU,34,33
846788986827915264,Tue Mar 28 18:20:01 +0000 2017,'Women aren’t bothered whether blokes display so-called traditional masculine virtues or not' writes Robert Crampto… https://t.co/tdvUaKNKs2,1,7
846783969463058436,Tue Mar 28 18:00:05 +0000 2017,Isis has issued its first video directly threatening Iranaccusing it of protecting Jews &amp;insulting a Prophet's wif… https://t.co/RN6NwpPtko,21,6
846778918933843969,Tue Mar 28 17:40:01 +0000 2017,Trump is set to end US efforts to combat climate change by scrapping curbs on carbon emissions from power plants… https://t.co/vfpqxJFSkI,9,14
846773892870017029,Tue Mar 28 17:20:03 +0000 2017,A hard Brexit should not be imposed without Scotland being able to choose a different path declared Nicola Sturgeo… https://t.co/IDlT6Tm0yZ,16,26
846768908493295617,Tue Mar 28 17:00:14 +0000 2017,The key to the Brexit deal is knowing what Europe wants writes @Dannythefink https://t.co/eOMCYynaBK https://t.co/Y5GcUOXBFX,8,11
846766338773323776,Tue Mar 28 16:50:01 +0000 2017,The wife of the Westminster terrorist has said she's “saddened and shocked” by Wednesday’s attack… https://t.co/qgADkHnbYV,2,6
846765080448512000,Tue Mar 28 16:45:01 +0000 2017,The world’s largest dinosaur print has been found in ‘Australia’s Jurassic Park’ https://t.co/dmwpCADrl6 https://t.co/PjsLNbP7VT,17,18
846761305553981441,Tue Mar 28 16:30:01 +0000 2017,Prince Harry and his girlfriend may be moving in together. Here are the cohabitation rules the Prince must follow… https://t.co/opmBZNsboC,6,6
846757291202428928,Tue Mar 28 16:14:04 +0000 2017,EU officials have warned that any bid to bring early end to free movement will be blocked https://t.co/8KsuMUSwtJ https://t.co/Chw04jklJG,5,4
846752496932532224,Tue Mar 28 15:55:01 +0000 2017,Trump’s son-in-law Jared Kushner will face questions over links with Russia https://t.co/5aWq0y7k5J https://t.co/Qofw7ss5hN,11,8
846747467945250817,Tue Mar 28 15:35:02 +0000 2017,China has built several artificial islands in the Spratly archipelago and is able to deploy missiles… https://t.co/EF4q7pSwGr,8,2
846744948380766210,Tue Mar 28 15:25:02 +0000 2017,As a row erupts over the Daily Mail's #legsit front page can you identify these political pins?… https://t.co/ZlhUTt7ep4,6,7
846742497304948736,Tue Mar 28 15:15:17 +0000 2017,The cat’s out of the bag: researchers have found that our feline friends prefer the company of humans to food… https://t.co/QJ8t6fV5IP,34,54
846738676344373250,Tue Mar 28 15:00:06 +0000 2017,Brexit explained: explore what leaving the EU will really mean for Britain here https://t.co/30djOifoUW https://t.co/TFR8g4hoza,7,7
846734881187119104,Tue Mar 28 14:45:01 +0000 2017,Prince Philip is handing over his private London taxi a Metrocab used since 1999 to the Sandringham Museum… https://t.co/RfxPuOGx6t,4,6
846731109509615617,Tue Mar 28 14:30:02 +0000 2017,.@Google faces a $750m bill after a boycott by some of the world’s largest companies https://t.co/xyO9hu3CsX https://t.co/0N2mxYCOeC,10,9
846727546771308545,Tue Mar 28 14:15:53 +0000 2017,“I have to focus on players who are desperate to play for England” says Gareth Southgate https://t.co/RzHJndLcsG https://t.co/957ydFhP6T,2,1
846724564524699649,Tue Mar 28 14:04:02 +0000 2017,The areas that voted Leave will be hit hardest by the economic impact of Brexit https://t.co/1Jqq1EqCiy https://t.co/B8XQMXtUTJ,27,17
846724311813672962,Tue Mar 28 14:03:01 +0000 2017,Wake up needing the loo? It may just be too much salt in your diet — @drmarkporter https://t.co/weiFIvh5Nu https://t.co/jFryAdLcjh,7,3
846719779289346052,Tue Mar 28 13:45:01 +0000 2017,A popular protest movement against corruption is rattling the Kremlin (cartoon by @mortenmorland)… https://t.co/K3f9juGZyE,17,11
846709208552759296,Tue Mar 28 13:03:01 +0000 2017,Business leaders army veterans and senior civil servants could become chief constables under new proposals… https://t.co/7yqI5UbqO1,8,8
846707555942445058,Tue Mar 28 12:56:27 +0000 2017,Anyone can write about politics — @hugorifkind spoke to @caitlinmoran about when she realised that… https://t.co/6n15z0s22b,8,9
846701661494153218,Tue Mar 28 12:33:01 +0000 2017,From the cost of Marmite to the future of the fishing industry explore what Brexit will really mean for Britain… https://t.co/7gPX2fSwV1,11,4
846682145657630720,Tue Mar 28 11:15:28 +0000 2017,A rape victim waived her right to anonymity to say her judge was right to warn women about drinking… https://t.co/bId6zn5Pso,13,12
846682031195115520,Tue Mar 28 11:15:01 +0000 2017,More women commit suicide in jail https://t.co/sSeNLqjT0B https://t.co/HnSRCev0A0,7,3
846681390179602432,Tue Mar 28 11:12:28 +0000 2017,#MarineA is to be freed from jail within weeks https://t.co/f8860VgfHL https://t.co/ufJMqdS5mm,4,17
846679012948750336,Tue Mar 28 11:03:01 +0000 2017,You'll be able to take on the Crazy 88 after these classes 💪🏼https://t.co/ZjXxt2SvF5 https://t.co/4pOeEMdz5W,2,5
846674483054305283,Tue Mar 28 10:45:01 +0000 2017,Basic painkillers will no longer be available for free on the NHS https://t.co/rtOwEGDNmy https://t.co/yVOY7BN3W5,8,1
846671459707736064,Tue Mar 28 10:33:01 +0000 2017,The Times Diary is as intriguing and chortle-inducing as ever thanks to @patrick_kidd https://t.co/tIQfRpvxty https://t.co/AVT59zajvS,4,5
846663911747321856,Tue Mar 28 10:03:01 +0000 2017,This is one of the striking images chosen as a winner of the 2017 Sony World Photography Awards… https://t.co/LhavQ6wUjD,18,20
846651832780935168,Tue Mar 28 09:15:01 +0000 2017,Latin has become a cliché says the Dr who has translated over 1000 latin tattoos for people since 2007… https://t.co/wkx43P0ezS,5,6
846644283306393600,Tue Mar 28 08:45:01 +0000 2017,Areas that voted Leave will be hit the hardest by Brexit https://t.co/HM2Rkwt6pQ https://t.co/1AjegyeIlF,41,36
846639887113768960,Tue Mar 28 08:27:33 +0000 2017,Don't miss our two sport exclusives and @henrywinter 's column in today's @TimesSport section… https://t.co/IbHKgEHERp,9,6
846626162197647360,Tue Mar 28 07:33:01 +0000 2017,Police have fined dozens of drivers after commandeering a double-decker bus to spot them using their mobile phones… https://t.co/qmMsXzaLsU,19,34
846621636153561088,Tue Mar 28 07:15:02 +0000 2017,May will pay the price for Brexiteers’ promises writes @RSylvesterTimes https://t.co/Nn13Kj99lN https://t.co/z7TQkoFHOJ,26,26
846620875407462401,Tue Mar 28 07:12:00 +0000 2017,RT @ben_machell: Wrote a LIGHTHEARTED VERDICT on the rumours Harry's moving in with Meghan  https://t.co/GYPSwTaLbP,6,0
846618484482215936,Tue Mar 28 07:02:30 +0000 2017,RT @timesredbox: Those with least control in their lives are most worried about Brexit writes @mds49  https://t.co/Cdqdu2R9rO https://t.co…,17,0
846614764788879362,Tue Mar 28 06:47:43 +0000 2017,RT @TimesSport: Exclusive: Secret talks to put cricket back on BBC. By @legsidelizzy and @shermanjill https://t.co/RW1pBxrGIG https://t.co/…,12,0
846614698594385920,Tue Mar 28 06:47:28 +0000 2017,A cricketer who escaped jail after beating his wife and making her drink bleach could have his sentence reviewed… https://t.co/WPugCahB3A,17,7
846481961975730176,Mon Mar 27 22:00:01 +0000 2017,A third of young people rely on their parents to help them to buy their first home https://t.co/e5iEkzVu9P,8,13
846479942904958976,Mon Mar 27 21:51:59 +0000 2017,Tomorrow's front page: Police chief jobs opened to civilians.   Plus Google faces $750m bill for extremist videos… https://t.co/0QQDBj567A,19,10
846466870542831623,Mon Mar 27 21:00:03 +0000 2017,This has become one of the most popular tourist attractions in Spain after it was made safer https://t.co/aMQFVxRMlb https://t.co/7ycmmt1lUx,13,21
846452518787960833,Mon Mar 27 20:03:01 +0000 2017,A graphic campaign has been launched in Scotland to tackle revenge porn https://t.co/mNRCg4a7NL https://t.co/ywrpN9Ouc4,9,14
846444215294984194,Mon Mar 27 19:30:01 +0000 2017,The candidate for a German nationalist party has been caught illegally selling banned Nazi artefacts… https://t.co/9teiLqfKoK,10,13
846437415044763651,Mon Mar 27 19:03:00 +0000 2017,"""My mother’s alcoholism is tormenting us"" — @ProfTanya answers this week's 'Ask The Professor'   https://t.co/z4qHApyErk",0,2
846429115959971840,Mon Mar 27 18:30:01 +0000 2017,Areas that voted for Brexit are among those that could be hit hardest by the economic impact of leaving the EU… https://t.co/Hlp0H3RRdW,14,12
